username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RobertAdhiKsp;2019-10-11 00:16;0;1;"Pemerintah mendesain sistem transportasi yang efektif di ibu kota baru di Kalimantan Timur. Moda transportasi utama di kawasan ini mengedepankan jalan kaki atau naik kendaraan umum ramah lingkungan. #IbuKotaBaru https:// kompas.id/baca/metro/201 9/10/10/transportasi-di-ibu-kota-baru-dipastikan-berkelanjutan/ …";;;#IbuKotaBaru;"1182344051061690368";https://twitter.com/RobertAdhiKsp/status/1182344051061690368
goenawansantoso;2019-10-10 19:49;0;0;"https://www. facebook.com/groups/2411283 842473319/ … Yuk sobat hebat join di group Komunitas Pegiat Ibukota NKRI Baru..semoga bermanfaat dan dapat rejeki yg barokah, Amiin.. https://www. facebook.com/groups/2411283 842473319/ … #sayembaragagasandesainkawasanibukotanegara #ibukotanegara #ikn #dki #ibukota #ibukotabaru #ibukotabarunkri pic.twitter.com/4ROwfNmCoG";;;#sayembaragagasandesainkawasanibukotanegara #ibukotanegara #ikn #dki #ibukota #ibukotabaru #ibukotabarunkri;"1182276899965259778";https://twitter.com/goenawansantoso/status/1182276899965259778
detikcom;2019-10-10 19:37;10;36;"Pembangunan ibu kota baru mengusung konsep Smart City, Smart Mobility. Ap saja konsep Smart yang akan ada di ibu kota baru? #IbuKotaBaru via @detikfinance https:// finance.detik.com/properti/d-474 1115/sederet-konsep-smart-yang-diusung-ibu-kota-baru-di-kaltim?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570700773 …";;@detikfinance;#IbuKotaBaru #Echobox;"1182273972760727552";https://twitter.com/detikcom/status/1182273972760727552
detikfinance;2019-10-10 17:21;2;4;"Pembangunan ibu kota baru mengusung konsep Smart City, Smart Mobility. Ap saja konsep Smart yang akan ada di ibu kota baru? #IbuKotaBaru https:// finance.detik.com/properti/d-474 1115/sederet-konsep-smart-yang-diusung-ibu-kota-baru-di-kaltim?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570700773 …";;;#IbuKotaBaru #Echobox;"1182239611801800705";https://twitter.com/detikfinance/status/1182239611801800705
perbincangann;2019-10-10 16:35;0;0;"Pemerintah sedang menyiapkan pembangunan transportasi di ibu kota baru, Kalimantan Timur. Menteri Perhubungan Budi Karya Sumadi menjelaskan transportasi massal di ibu kota baru akan dibuat senyaman mungkin. #TransportasiIbuKotaBaru #IbuKotaBaru https:// m.detik.com/finance/berita -ekonomi-bisnis/d-4740939/bus-amfibi-bakal-wira-wiri-di-ibu-kota-baru?tag_from=wp_nhl_judul_24&_ga=2.198897903.1911484408.1570686164-665840299.1533912787 …";;;#TransportasiIbuKotaBaru #IbuKotaBaru;"1182228142112440320";https://twitter.com/perbincangann/status/1182228142112440320
seseruann;2019-10-10 16:31;0;0;"Pemerintah sedang menyiapkan pembangunan transportasi di ibu kota baru, Kalimantan Timur. Menteri Perhubungan Budi Karya Sumadi menjelaskan transportasi massal di ibu kota baru akan dibuat senyaman mungkin. #TransportasiIbuKotaBaru #IbuKotaBaru #SnMangaT https:// m.detik.com/finance/berita -ekonomi-bisnis/d-4740939/bus-amfibi-bakal-wira-wiri-di-ibu-kota-baru?tag_from=wp_nhl_judul_24&_ga=2.198897903.1911484408.1570686164-665840299.1533912787 …";;;#TransportasiIbuKotaBaru #IbuKotaBaru #SnMangaT;"1182227267256143873";https://twitter.com/seseruann/status/1182227267256143873
detikcom;2019-10-10 16:20;0;9;"Canggih! Menurut Menteri Perhubungan Budi Karya Sumadi, transportasi di ibu kota baru nanti dilengkapi dengan bus amfibi. Begini persiapannya: #IbuKotaBaru via @detikfinance https:// finance.detik.com/berita-ekonomi -bisnis/d-4740939/bus-amfibi-bakal-wira-wiri-di-ibu-kota-baru?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570694893 …";;@detikfinance;#IbuKotaBaru #Echobox;"1182224467042426886";https://twitter.com/detikcom/status/1182224467042426886
detikfinance;2019-10-10 16:13;3;5;"Canggih! Menurut Menteri Perhubungan Budi Karya Sumadi, transportasi di ibu kota baru nanti dilengkapi dengan bus amfibi. Begini persiapannya: #IbuKotaBaru https:// finance.detik.com/berita-ekonomi -bisnis/d-4740939/bus-amfibi-bakal-wira-wiri-di-ibu-kota-baru?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570694893 …";;;#IbuKotaBaru #Echobox;"1182222734820089856";https://twitter.com/detikfinance/status/1182222734820089856
detikfinance;2019-10-10 12:50;0;3;"Selain berbasis listrik, konsep ibu kota baru mendorong masyarakat agar menggunakan transportasi massal, berjalan kaki dan bersepeda dengan fasilitas yang people dan eco-friendly. #IbuKotaBaru https:// finance.detik.com/properti/d-474 0578/selain-berbasis-listrik-ibukota-baru-bakal-ramah-pejalan-kaki?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570683688 …";;;#IbuKotaBaru #Echobox;"1182171570149711872";https://twitter.com/detikfinance/status/1182171570149711872
detikcom;2019-10-10 12:38;3;14;"Selain berbasis listrik, konsep ibu kota baru mendorong masyarakat agar menggunakan transportasi massal, berjalan kaki dan bersepeda dengan fasilitas yang people dan eco-friendly. #IbuKotaBaru via @detikfinance https:// finance.detik.com/properti/d-474 0578/selain-berbasis-listrik-ibukota-baru-bakal-ramah-pejalan-kaki?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1570683688 …";;@detikfinance;#IbuKotaBaru #Echobox;"1182168603120013313";https://twitter.com/detikcom/status/1182168603120013313
RedaksiMerdeka;2019-10-10 09:25;0;0;"Gandeng PUPR, Kejaksaan Ikut Kawal Pembangunan Ibu Kota Baru. @KejaksaanRI @KemenPU #IbuKotaBaru #BacaKoranRM #ClickRMCoid #RakyatMerdeka #10OktoberPialaPresiden https:// rmco.id/baca-berita/in donesianomics/19801/gandeng-pupr-kejaksaan-ikut-kawal-pembangunan-ibu-kota-baru …";;@KejaksaanRI @KemenPU;#IbuKotaBaru #BacaKoranRM #ClickRMCoid #RakyatMerdeka #10OktoberPialaPresiden;"1182120013240492033";https://twitter.com/RedaksiMerdeka/status/1182120013240492033
MediaGtlo;2019-10-10 00:59;0;0;"#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden #politisijahat pic.twitter.com/KOEdfeLY9B";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden #politisijahat;"1181992499792904194";https://twitter.com/MediaGtlo/status/1181992499792904194
umr_55;2019-10-10 00:57;0;0;"Jelas yaa.. #WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden #politisijahat pic.twitter.com/JG0qXcAGcK";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden #politisijahat;"1181992101073973248";https://twitter.com/umr_55/status/1181992101073973248
umr_55;2019-10-10 00:37;0;0;"#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden pic.twitter.com/HwYL0Q81vt";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden;"1181986968751620096";https://twitter.com/umr_55/status/1181986968751620096
MediaGtlo;2019-10-10 00:35;0;0;"Aksi demo skrang sudah semacam tawuran... #WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden pic.twitter.com/dZUBgwISSQ";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden;"1181986601292857345";https://twitter.com/MediaGtlo/status/1181986601292857345
MediaGtlo;2019-10-10 00:20;0;0;"Waktunya mengawal mandat dari rakyat Indonesia #WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden pic.twitter.com/Z2PWcuAMa6";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden;"1181982691995947008";https://twitter.com/MediaGtlo/status/1181982691995947008
umr_55;2019-10-10 00:19;0;0;"Waktunya mengawal mandat dari rakyat Indonesia #WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden pic.twitter.com/NWpzEBEB05";;;#WeLoveYou #BersamaBangunNegeri #03PersatuanIndonesia #JokowiLagi #Jokowi #indonesiamaju #TetapPancasila #IndonesiaRaya #papuadamai #westpapua #papuindonesia #ibukotabaru #pelantikanpresiden;"1181982449045164032";https://twitter.com/umr_55/status/1181982449045164032
jpnncom;2019-10-10 00:01;0;0;"Kejaksaan Agung tak lagi sekadar menunggu, tetapi terlibat sejak awal dalam proses pembangunan ibu kota baru #ibukotabaru http:// m.jpnn.com/news/kejaksaan -agung-mengawal-ibu-kota-baru-sejak-tahap-perencanaan …";;;#ibukotabaru;"1181977886808363008";https://twitter.com/jpnncom/status/1181977886808363008
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/EUvREd6uKC";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930769960161280";https://twitter.com/bercak_putih/status/1181930769960161280
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/M5yC73tadc";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930726754635777";https://twitter.com/bercak_putih/status/1181930726754635777
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/rYEEVXZsEY";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930694106210305";https://twitter.com/bercak_putih/status/1181930694106210305
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/z3RAoBLPpL";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930649906638849";https://twitter.com/bercak_putih/status/1181930649906638849
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/cY09C0wSnN";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930641773850624";https://twitter.com/bercak_putih/status/1181930641773850624
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/w2o1PJQkaX";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930610970914817";https://twitter.com/bercak_putih/status/1181930610970914817
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/1WjlzWYRVX";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930580226625536";https://twitter.com/bercak_putih/status/1181930580226625536
bercak_putih;2019-10-09 20:53;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/oHXnSx0yOe";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930563818549249";https://twitter.com/bercak_putih/status/1181930563818549249
bercak_putih;2019-10-09 20:52;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/yBfypswCno";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930515726684161";https://twitter.com/bercak_putih/status/1181930515726684161
bercak_putih;2019-10-09 20:52;0;0;"#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya pic.twitter.com/CXRme0eh8w";;;#2019JokoWidodoPresidenRI #JokowiMendengarRakyat #PemimpinBaruKPK #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #KitaIndonesiaKitaPancasila #bersatulagi #PapuaAdalahIndonesia #KitaIniSama #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya;"1181930488362962944";https://twitter.com/bercak_putih/status/1181930488362962944
WiroSab10695236;2019-10-09 19:43;0;0;"; #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/qjffOCjW5F";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181913000661286912";https://twitter.com/WiroSab10695236/status/1181913000661286912
WiroSab10695236;2019-10-09 19:43;0;0;".,.,.,., #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/BsKuXkfZva";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912978972561408";https://twitter.com/WiroSab10695236/status/1181912978972561408
WiroSab10695236;2019-10-09 19:43;0;0;"...' #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/A4Q6duhxC4";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912953097834501";https://twitter.com/WiroSab10695236/status/1181912953097834501
WiroSab10695236;2019-10-09 19:42;0;0;",,,,. #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/yxuVwPcHUH";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912931518185472";https://twitter.com/WiroSab10695236/status/1181912931518185472
WiroSab10695236;2019-10-09 19:42;0;0;",,,,,. #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/iZLpI7Eh7S";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912910529851393";https://twitter.com/WiroSab10695236/status/1181912910529851393
WiroSab10695236;2019-10-09 19:42;0;0;",,,, #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/MZWJmk07YJ";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912885452136448";https://twitter.com/WiroSab10695236/status/1181912885452136448
WiroSab10695236;2019-10-09 19:42;0;0;",, #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/XcfEZdvTvu";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912856872120322";https://twitter.com/WiroSab10695236/status/1181912856872120322
WiroSab10695236;2019-10-09 19:42;0;0;"..., #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/tDISG4NtPt";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912829030387712";https://twitter.com/WiroSab10695236/status/1181912829030387712
WiroSab10695236;2019-10-09 19:42;0;0;".... #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/CBRY5Asaso";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912798353223681";https://twitter.com/WiroSab10695236/status/1181912798353223681
WiroSab10695236;2019-10-09 19:42;0;0;"... #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi pic.twitter.com/0w5z0USLlE";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912774500212736";https://twitter.com/WiroSab10695236/status/1181912774500212736
WiroSab10695236;2019-10-09 19:42;0;0;"https:// twitter.com/jokowi/status/ 1181575477414318080 … .. #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912737544228864";https://twitter.com/WiroSab10695236/status/1181912737544228864
WiroSab10695236;2019-10-09 19:42;0;0;"https:// twitter.com/jokowi/status/ 1181577452272967681 … ., #WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi";;;#WamenaBangkit #2019JokoWidodoPresidenRI #SDMUnggulIndonsiaMaju #03PersatuanIndonesia #PapuaAdalahIndonesia #KitaSatuIndonesia #KitaSemuaBersaudara #IbuKotaBaru #WeLovePapua #KPKLebihTerpercaya #SayaBersamaJokowi;"1181912734947926016";https://twitter.com/WiroSab10695236/status/1181912734947926016
